address,chain,source_count,sources,categories,onchain_type,ref_date
3WFKvJCWQ9iKWRmSHBmkBPZBvRbyw4iBpmVo2fRSvbwN,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WG963rso4GoV1Abku3FYhvoDmByPuYUrGsUn755WcFL,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WGkMutHumDBejShgvj8yUa1BMGUpuh5tzJan59d1bKk,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WGqXYMup65FsHV5Ltha8KAGMBdvJZMJwiSKFwX1bCsn,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WHFVA1SdBXYUsD1tnJ9QdSLkSL6nBfFJQ2r3WiDFH5g,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WHNf55iBawfL7U1cC4Htj11KKmC8hvrrbdM31yPUr4C,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WHU1YZMbs3WTjRMavvMrt72bP8Lff9L8yRRsPetzjia,SOL,1,solrpds,rugpull_token,unclassified,2023
3WHn2pr69KJ8v9XCJq2W5G2iYRqvzJ3CH8e6N3szxaC7,SOL,1,solrpds,rugpull_token,unclassified,2024
3WJDyJ2XtyYQVmuPJG5WyA5t9dAyHHtCSmgvWt6N9LdW,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WJH7HLjDf1pk8H1ewKuk7xBcgxvikPHh7NAvNtDCE8W,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WJpEA5zSJWHRKueeheeVqprrhmceBdWJvYznk1nEogT,SOL,1,solrpds,rugpull_token,unclassified,2024
3WKn4ZrxNimrmnangrkpQTnAizgfpPS69TqHuJ8q5fbE,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WKzqdh3ZW3tP2PhAtAuDu4e1XsEzFhk7qnN8mApm3S2,SOL,1,solrpds,rugpull_token,unclassified,2024
3WNhn3tzWn3rRvcxS41cCbB4sGBAgJEcWz4yRt6f974G,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WNzCiXkwieqq91pA4HRo6ee6wLFBtokNMHRnf7LJPQX,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WPep4ufaToK1aS5s8BL9inzeUrt4DYaQCiic6ZkkC1U,SOL,1,solrpds,rugpull_token,unclassified,2024
3WQk9HPzHEBzJgiqppEVovv1Vm7pLxMNMumDcBW3rG2h,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WRKfDa2faUEcd5zvJyS4qicJHnRpKiUEVmprTbQXjnQ,SOL,1,phantom_blocklist,scam_token,unclassified,
3WRqYagoKg4YvPBaHjQ76orWWfWj2i6YNmobAqK3gbvV,SOL,1,solrpds,rugpull_token,unclassified,2024
3WSenjbWgiRNqdPA69i7w4vfvHhukE4NYYxwEJdYiVQp,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WTmwa8aKrNZkhT55PTkiSkpp9t8BAr2819pM26qpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3WUbCxyALm4Buh5iBGky8jxjJv6XV89pt9nn1CFJqS9i,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WV5iqRPHTDSZLWTs19BuAkWAnnkNCj9x2czGE8dVjnd,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WVwMPzsmq5t2cLUPMQ3gSf3GV6PnDu8u5CLVu4hqCpc,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WVyA7CaJ7YTrxtHpU5bMnS3pHzMxE8LPp2mQS78FkXX,SOL,1,solrpds,rugpull_token,unclassified,2024
3WWBVNa2rCjPkcfkzdQWQruBcWP24HXuQ6eVWjvrgUuC,SOL,1,phantom_blocklist,scam_token,unclassified,
3WWatSGRykrDHvsdpCAJKLNf2EHxan3nmNPwncaP8SM2,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WXnaXnqeqF5NxyjhRosVqs4jPM8XXEVJbMmkD69pump,SOL,1,solrpds,rugpull_token,unclassified,2024
3WXoLoA87bTy1SrLcYhx1hZUMnib4aQqXrWvBtvyhd2o,SOL,1,solrpds,rugpull_pool,unclassified,2022
3WYXdmN1rsXWjF2veTtSecjUC2Xt8ej2Lps4MYmFEERc,SOL,1,solrpds,rugpull_token,unclassified,2024
3WZCG3JmDtuiHqBrb4HxAFWQTMo9VG8rpnDig8afWwS9,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WZSjw8CTn7KTDEKsWRv3E6ysACriGcntGtdph5ern9c,SOL,1,chainabuse_crawl,chainabuse,TOKEN,2024-07-25
3WaLoU7ZMEAU6YdbVZkrV1wuQ1N2BGDD67oG5PD22LZx,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WatRpf9VCJWtneKuUXSUwzkm2nEqdFfaiYinnDLMcNd,SOL,1,solrpds,rugpull_token,unclassified,2024
3WbAjSdrvT9ibQ4eoagCqzryqLP1oF9gEAx3hXve6L3G,SOL,1,solrpds,rugpull_token,unclassified,2024
3WbS8rFyafwsDjtR3Wubbie9bVsJZTBqbJNL7YX43MhU,SOL,1,chainabuse_crawl,chainabuse,TOKEN,2024-07-05
3WbrCewV45Xf4bvyrvo5SPz4xjwD2adtUHzH4UkRpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-08-05
3Wc8bqikUndYaQ3kUvEAj1XUH2UjGvfwtSiEE99Zpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3WcGXCMvuGHc7suFocANDMa6JuVgDsPjCaZWeQur8woj,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WcxZGpVH2je2o4DyPoST5aqLQaVJARDSxPyaxxQbVnY,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WdQ2gP82LkUyC4SZByaDkLDdABDKjsunTh2kUTiS4F3,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WdzB1dMJm6qFXE13SmR2kxghMZLy642BYZVY9dDwLNC,SOL,1,solrpds,rugpull_token,unclassified,2024
3WerF8C6Ls2QoB9asyG7FSsLfdwJzrJ3a1FXDfL7sE5m,SOL,1,phantom_blocklist,scam_token,unclassified,
3Wf9LWdF8H1zm5PVbEJeguzEyPpPLAFX8qSPtr5qK8Xu,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WfUzm3ytvBASVVbc1euXg3GUb3UrU8fsZv4WLSPkjLB,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Wg9J8uBu9eZrpbjKb24E8qwtWiDEjx5sw3jpKTanYRR,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WhpjXSVwxTmC98cD4Wkx5TkM9wMcZNXsK16r9fmWdAh,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WhyqA6zEoyCKzy1LjKm279TTao1hg5MsMNGWcqspump,SOL,1,solrpds,rugpull_token,unclassified,2024
3WiT9FW1SUuKPBVqNau5fpUygjC6mgY7LejA2v8rTyEc,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Wiz3kY61CsSd7F4wZJwwAcaxK9Jc3swED38fqUD98Cy,SOL,1,solrpds,rugpull_token,unclassified,2024
3Wj5jbWSytEWhPz7ufdKSuv7dKu8KHnuWDtzgzHFAVWF,SOL,1,solrpds,rugpull_token,unclassified,2024
3WjyLLkaRHFiybB2bUUj1URthNVxmA4yALcmKKJLpZ4w,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WjyX9ZfJkSVWydiMzM7zMZiaqGNsjuGqTpFYSAsNsxf,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WkZXM5sgJMYFTVNDgKoHz1xFp7G9sibnB9mQowvG2KG,SOL,1,solrpds,rugpull_token,unclassified,2024
3WmjP8KyXHAjbdrSh9HihYxHgmuMTs3bNEoq7xeR1Vv2,SOL,1,solrpds,rugpull_pool,unclassified,2023
3WoJHGNAcQpjuiT4FqbkqooWkcCMKC5oYDTWjAM9cMmS,SOL,1,solrpds,rugpull_token,unclassified,2023
3WoatNLfMffazu8aCSmRSdWFngpJQ4GUMFJxtSzoDqau,SOL,1,solrpds,rugpull_token,unclassified,2024
3WocnfJSuudaEa7z7J9dgQv8MhaWAxCS6ivkgQhCasyk,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Wp1aETU4j2zjFXMwdVXt5KLLC92FMQL6Spjg5La2hL8,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Wp5z1GtPqKwyiaicXa7nyXhBVJJ5JgAwzWXuPXqpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3WrCL4io24cQdJP4TpDELkheb7N9w8yx9Sh5Jz7aUnyt,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WrRv9Ak2kPfZxtsefUXoGLdwdXUPcjBfQjiVtQPr8Yr,SOL,1,phantom_blocklist,scam_token,unclassified,
3WsXz2Q5qHVCJ1jX8WC5hhhGH8WuiTfbgeEPDXntMvXC,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WtJ2Qi4Rm4mzikpWdoKfF411b5HTWjXjPNEmajKJ7KJ,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-15
3Wuti9pXdWnt8DFSLUzHVun9dam3kzPV14VS3tfGJMZt,SOL,1,solrpds,rugpull_token,unclassified,2024
3WuxiDJDoZfe51pNviqySSwdaMwn2DhthwYi8MiaUoSC,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WvT87VNn7fYiRAt821oBtjJpkj6TQQgJQXsY9AvTB8b,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WwUxQUQ3szAnUNfySkttZmeVNKdwZYqXSRCypyPzqZU,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Wwtn9tWs3KMCzLFftshcGs2GKNCKzVCvCwoHwAGZnBV,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WxCHo9uteVWurfoudCuQ9PjDtVg38vJ4W2yAY5VUrCt,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WxGpNsRRzcwgueVofEjkLwzAJRfqvVzWPwUv9Veabo7,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WxrvCy6iK6ZiucsKHB5KH1gM4ETg674Z89Mh4Hci5RD,SOL,1,solrpds,rugpull_token,unclassified,2024
3Wy2QK1S71gfyPEPjfj559WY2qBxzadXTLfd4iyD2tcr,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WzQXGs1GB8xeLt9Yhad5Phi8F8Uyc1m7r7T5otQYpJC,SOL,1,solrpds,rugpull_pool,unclassified,2024
3WzcGdbSCbs8Y2UKy7gYv3epvHgj8Xi99yfKtBmtczaR,SOL,1,solrpds,rugpull_token,unclassified,2024
3X36yhq35MJnt2JjwodeFDfv2MFPb99RC53yUyNrpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3X48jSzEkoSENWmYf211XBCkZWbMau5tZJYxAvAa2gcf,SOL,1,solrpds,rugpull_token,unclassified,2023
3X6H5FocZjSGSyWLaGEW4ZsbkxqoKb7WdgGSmD1sXTcD,SOL,1,solrpds,rugpull_pool,unclassified,2022
3X6Q6zMTocGbKTNrbd8oykCTHXBBRFdUnhBJNHr5egTW,SOL,1,solrpds,rugpull_pool,unclassified,2024
3X6We29Q4v4aFHarkeWHYUYD8MBG3JdpiggT1yHZnAk3,SOL,1,solrpds,rugpull_token,unclassified,2023
3X6jYNei8NcHHeGiquWdny5KH3zGf7UG3Dt4FU1J6HtL,SOL,1,solrpds,rugpull_token,unclassified,2024
3X7dikuui8EyQwZGMJLvpmioaAUaiVj8csRP8sv1YAyb,SOL,1,solrpds,rugpull_pool,unclassified,2024
3X7vzH44f7i772c6Mr9YHk1ut4j68Cbbv5z5M47JwJvL,SOL,1,solrpds,rugpull_token,unclassified,2024
3X8GcLiH2HttjyqePg7MazpMbwbgq5URUMTyDz5tkmdE,SOL,1,solrpds,rugpull_token,unclassified,2024
3X8U8RVGCoXUNrqpngCTbY4VbYwWLKTzn5SHpotjpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3X8cpvStTBKFMweTKga6hfJbVfRPBrfeo2n3XhkMCqew,SOL,1,solrpds,rugpull_pool,unclassified,2024
3X8kPh7zvzP59LiU6uTZRyDzUJaxePxNY6WKKMhq3q1x,SOL,1,solrpds,rugpull_pool,unclassified,2024
3X92vMyzo6wiBRPovFwqcvQyzaFpBEejgAG21DbcCPdV,SOL,1,solrpds,rugpull_pool,unclassified,2024
3X9beSzuu88b7UbvQLcagbiLCNTQAWFYkTYkJrHdmbv6,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XApMkdfrcsoSs9gK3TqX8DoMLLTN2dCphiB57FJeyNn,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XBDdjHpZ7xQrTKtPrxwiTWHG6r4hEmaQxWjeouvhCNM,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XBHTKR8AGj95gmhp5NPDsTDGXZ6hoVdLFip21aDBWNc,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XBhxUu7N6Hv8nXZPHMoWtHyhd2EUiy4KGrd64UmTAMj,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XBnZC65kDZa4GR5EzJW7qoGh2e59bYavCpcCvPgwrDT,SOL,1,solrpds,rugpull_token,unclassified,2024
3XCKgB5jvfg81F3tpJsytHi1SksC7p233LzXtTuKhHTr,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XCRBXcZdAqRze9MFnwPUqPZjomykzJsEj6krGVKovfc,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XDmdk1jZCWJCZCG4LGNUhTjurepGh3NEdJ9WMJY6wBV,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XEzXxbEWtTsmhCRDMk1mekjSQPtdjtX2vDZkwWLiQo2,SOL,1,solrpds,rugpull_pool,unclassified,2023
3XF2wgUhzb7gXpZbQ5W4vCYnMrBeeseGw9cgdXBQzEfB,SOL,1,solrpds,rugpull_token,unclassified,2024
3XFiHA2gexzBjqtM5Z7FjJhP6f28D2m79UihBCfkpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3XGDd9CqVRjzP3a3r93UztwXZTgvYrEgtv7FEWahyz6G,SOL,1,solrpds,rugpull_token,unclassified,2024
3XGLV9Ed6wxryDnivvc81Tus4evuVgMLSvSaSRpXL49s,SOL,1,solrpds,rugpull_pool,unclassified,2023
3XHZT4CD1RWJo4JaukgHShrmYZC1PrnbWcQwr7DRHjMa,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XJe9kn4xqKpX94DB5oRz6LvLv3zfqVL59SQs7A19mcP,SOL,1,solrpds,rugpull_token,unclassified,2023
3XK6RmaBCKCj7kKL3JvUEuLGHrZeSfFLfHhSrDhwMP5S,SOL,1,solrpds,rugpull_token,unclassified,2024
3XKesr8RnUfVQoUazyDjPhjDpPYR3CAkJRZixJduKHjd,SOL,1,solrpds,rugpull_token,unclassified,2023
3XKj82q1jcxKGd1pQNaEanBZX4cFFjwi6gYgE4GaeSQT,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XKrKNbWrTfjzhZz3WcmGraEXS14xTwnLLcJEDvFTkR3,SOL,1,phantom_blocklist,scam_token,unclassified,
3XKvVhaKnDT96zhr9zfYg5pZQYPboVJXAJhem2vN9xqw,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XKzC3CnNHM27TSA1jwBQ2KRUz7Mxw36vjyaau83nf7A,SOL,1,solrpds,rugpull_token,unclassified,2024
3XLYyuiMvV6zsTx6LXt1oZ5Bf6zZoZFK7PiUBaUj26m5,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XLv5Ln4CyAGwyh9P2KSf1VksFJEqMBVRXorC7wnHhsU,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XMEUm6rkwCX7TjAUQtHCegYoX756KM37H4113ZkXTBs,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XPvqq4mumHxhDxR3jWwmKxpUeh6CLWnTCEAgZg3VGg8,SOL,1,solrpds,rugpull_token,unclassified,2024
3XQQFpPMAnS3X3f2LXtJVqiyvxAdwJfKuZyKNwzqC3DX,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XQVpfFWciP1ZyhaCSMmSwJRi2TVwppVg5fu7VF1xCRr,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XR1TzVyt5iqQ8Aa3wmjUzSLy61HVnFGL44EVn23Tb9b,SOL,1,solrpds,rugpull_token,unclassified,2022
3XRsYHikFNNgcc4cq97P4npDW3xEQKLGqUyaSQhF5w2K,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XSoBUjzsaPhSMciAr6MCbvzNJiRgHJEAr4uUrhAoDxQ,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XT6Nggi6KbyB7W6nbNiqqMPaehTaEPAZDRDwhzP6JRK,SOL,1,solrpds,rugpull_token,unclassified,2024
3XTmPc4ddk4fBpXiP2B9chTzDsWLThsP6jFb3ZetzEEo,SOL,1,solrpds,rugpull_token,unclassified,2023
3XTp12PmKMHxB6YkejaGPUjMGBLKRGgzHWgJuVTsBCoP,SOL,1,solrpds,rugpull_token,unclassified,2024
3XUi3kTZyMyEeDc6xPYSgKJP9oZLd5nYmhiMgm5s9Jfh,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XUtZ5VoNZZd5b7eUZ4dJ83G3NYUPuK9zpYb9MvRuKkv,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XUvA4z3aif285VFikJ948H5PxiFTJSDU7PMnuYCpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3XVFtjn7w17sv6m2KorQmR9kWNaqADsLhS19NHaP4wxn,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XVsNJYa3t2AAFXiMQYm6JSs42wquJDxX7yvVrq77ZLz,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XWV9VAGCekiWtycByMMcqpe7iCfE422Dn9hSYbtYmxm,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XWnA1mtZeEk8hAyQv2xCWdDCvVShVRLgKav9WTDpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3XXHskk5auSwfj8yhhXQ5wTbmcREaxLvo6vSxfTYYsbP,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XZWVM4UzTjBETptTuShxX3hRdo1sHNkW2g9RQKC99Xj,SOL,1,solrpds,rugpull_token,unclassified,2024
3Xa3pQgZjDHVb71F34HihuuPV4SEuf21krbXhPeZagn6,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XcJTtZazf3Jy9Szk6SfkgbD7ToBtm3WxtAtcsP7pump,SOL,1,solrpds,rugpull_token,unclassified,2024
3Xcmu7iuRAbVoP3FQnFokoNDNKqdQzLgRdd5tZQrsA9N,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XdHxVCpYZHQ6EbGYNzUQYmtHg2oxQpDc3moxssp88eL,SOL,1,solrpds,rugpull_token,unclassified,2024
3XdupAdUrteHAYMJd2WHbqzLZhGmksN6tTrK8Z45Geax,SOL,1,solrpds,rugpull_token,unclassified,2024
3XfxYEYWhdNQAB36MyNAGw8FJo5BaiXYJdyYAyzBK5Vo,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XgTkTLoYwnjNzogKdmdVP2VDbei9BLHLVyjN1zmoQTv,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XgkB4oYK9ph95iUNjzPuXnXZCBsrKUEFnUbGQhda9kA,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xh6m1hmEjTMeQaaGJsa34qGYvCDY36Zbc739aAefe9i,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xi3EhKjnKAk2KTChzybUSWcLW6eAgTHyotHH1U6sJE1,SOL,1,solrpds,rugpull_token,unclassified,2024
3XiLs2KD4xyy8c8jnY8FJTH4NixvKEATDLZjPrrMX2YH,SOL,1,solrpds,rugpull_token,unclassified,2024
3Xim6B24QqBmbNmCGZJVroDynCkXURm9fGgDmcFqDdY1,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XkNZ2bjF2YtefhcbNSSM5gGPYFbA8A1PUvp7RmnNM32,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xm3h6yPLbapX1PLEF7TeP1tAFeDdsvU94xSDbRWWA19,SOL,1,solrpds,rugpull_pool,unclassified,2023
3XmEbLVJrdjistrBUZD9KFDVq9Nmohkdy34nccYjYGpY,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XmcFgvS4DbNhCN6hNwGtc5BWueDw8ZrtHjEjbPQ926j,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xmdfzg2nWyTpPQTDaKhw1PPef61xrVY2MKFEojjfStP,SOL,1,solrpds,rugpull_token,unclassified,2024
3Xn68aGzyBr2ud5DXTFzubh9UkxiexrAscUMcUCZKZLY,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XnYfvco7z3wT91oPo9DPLufP3uuMEJPgwh45qSwX5vw,SOL,1,solrpds,rugpull_token,unclassified,2024
3XpDKEcrEVBDfvnpMr418jFQVneTZQZmgmiYcoDhpump,SOL,1,chainpatrol,blocklist,TOKEN,2026-08-13
3XpRCHuhXgcca7ki4jzXBqPjuAXhBzWtZWvkEHa19hTh,SOL,1,solrpds,rugpull_token,unclassified,2024
3XqLSzzyExnr1dor1MoAx1Bp6EJGXeZjwov8NXDMKmEY,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XrPz2xrw6T9pVzkmHCN5jQeCXmKeUxu7mc6XagDs5am,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XsDu6GxkDjm7TDYynm5df1FWWpRLR99hX78JV3x1wtD,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XsjasTQPSe9Vt5ve81PqbdqWoeuD2Cwv2qm9phccHGe,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XupwLt4igUkfCt9gPwDorpTXrGtax1xzfbmzvbizUZ6,SOL,1,solrpds,rugpull_token,unclassified,2024
3XvNjdGzppKjGEWGzqetkGRCV8koP71pVxWn9PZzzZvX,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XvxUQo3kLP8pNZTNxjzqjXGXqjbqsmrjaupzpu2PM3H,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XwABHXAx9RanX2mDnNpqSkEEGD9H1mxfPtT7jBVFZi6,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XwSYZDZrfzL7nn2BM15bfFQyc7i2vuY3RrzFNUbJPKN,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XwZtyP5g2ku5cNzLXYcBYygvToXKdjw73GSRq73QYLQ,SOL,1,solrpds,rugpull_token,unclassified,2022
3XwxHcbyqcd1xkdczaPv3TNCZsevELD4Zux3pu4sF2D8,SOL,1,solrpds,rugpull_pool,unclassified,2021
3XwyX6NJRfnk6nV21uvYvGc6FziQDGZdpsbksXy3Kejq,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xx6ahJe6YwrKJPJH4gydkeSms8xgHHhT8HkYJUPKekH,SOL,1,solrpds,rugpull_pool,unclassified,2023
3XxQ45e1qrCfVaK88RwE7YNXHLpdYYWEN8Qt6QEKWug8,SOL,1,solrpds,rugpull_pool,unclassified,2022
3XxvbPg4nJfvGLnyYaodKpWC7m7wpXPQNNe7vzFEv23p,SOL,1,solrpds,rugpull_token,unclassified,2024
3XxvmED354933DwSPJuzB7SE9uiWpD1ErydDuhmbFRMk,SOL,1,solrpds,rugpull_token,unclassified,2024
3Xy7QaHJm5ijABZt6qqbx4DKwvK8e6pNw7HjvAieKE8Z,SOL,1,solrpds,rugpull_pool,unclassified,2024
3XyKyBZ1QHvcTinEyorvtf28jvawN3VM1QLweoStMtVK,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Xz8msV25eExZTvE41hvxNAecw979hqEDqzjm89WdqTr,SOL,1,solrpds,rugpull_token,unclassified,2023
3XzYZZCuy8LaWz8iAj2yXatMkEJgC9idknqGhU3z1Cec,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y193BJuPxtCJnC9g8UEADQnGe2vfZ3Q3r1nTUzqJhec,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y1sxRyK8he8LGMFTXn8Ey6osj2H2kq9gVEarmV4jU5z,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y2Nnu5EDAQHurxmiv2sgpxtZtYV8eNnKNXacWgDpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3Y3Qy7cvEbzp5aPBx5M9N96ENmU4zbhRvjSiemwq1H6S,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y4tr5dJV7YJYMNMwETkMgndvqhDVoBSfVEBGrzg3R64,SOL,1,solrpds,rugpull_token,unclassified,2024
3Y4xorLGpv8rUD85sB9Kt6YP4ePL1a3xJMQUp2yg8f9M,SOL,1,solrpds,rugpull_token,unclassified,2023
3Y5ffepvsYdJbQM6V24mQZJEByGaT15Y1TZ8tjmyQ6an,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y6SJ5AmB2kVgmDQTXf1CBsKTjbaSfp7XVA4pzzYTPep,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y6ekU5kyyUuorKAFamFFuzt8fFiQepTEudHPsjnwyXm,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y76DTU7azsfFkcQCG9dvQx19y1BEFJ5893PAMqookMJ,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y7PWusrAy2nvgPoLGpVmnJ2qqFZHTnzjoj17SQT6t9o,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y8K9sidSAPgHMKgvUV5v4KTPfTyHRKvHuHkC3gwoMe1,SOL,1,solrpds,rugpull_pool,unclassified,2024
3Y914WnLNn1pvtspnjRfrJ2qY2Cce1vWSGExkh15iZPu,SOL,1,solrpds,rugpull_token,unclassified,2024
3YBpJUG5mXkfRTHGCFkHyJhnza3f7o87mfD21DA9yDQu,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YBrBLiVYMjkqxZtHGVN9NKKxwvwu5A9C2ETDgKV3u7w,SOL,1,solrpds,rugpull_token,unclassified,2023
3YDdwKk59VnvUGtk1xuFHwGyW9dVsgrg1QUYw5Ahbonk,SOL,1,chainpatrol,blocklist,TOKEN,2026-07-30
3YFbtyBMkJpavT94mTsjchRiNuRVSVm25EaPbTTn2wvz,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YFpvPT7YGRbBPaTrr4fRwT2XqM2zgyeDqAFzwZCNRCk,SOL,1,solrpds,rugpull_pool,unclassified,2023
3YG6591aJ1KzyYDGXzSsYQBzByTmtkyfUHDYjUaqpump,SOL,1,solrpds,rugpull_token,unclassified,2024
3YHbXJW48KRtCqsnatuKozDH6j1TyALsjEkS6yAdbcTC,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YHzNiVVc19bfrg5dUrQPzBTx1ppu3vUEXLF1u7bzETE,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YJn7rrZkiQ4N5Ti8BFdjpdvxCoiL1tZnMbJrggWzH4b,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YJnjj1yWDQoSASeuRMJnFZHwsJwMhmYqndohAaUtm2y,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YK8BhBgDPvr6VG8fyHwy5f6GCSgspHTTeDcuLet3ALC,SOL,1,solrpds,rugpull_pool,unclassified,2023
3YLmhYJmMtMoAHnGzdvmr79Sicx5Cq9XqPrtJoiSvr92,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YLwFA1ZGux1EbX36bd7kYsS5VsFicsLzq8b4yQLfs9D,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YMJ4gNiw6UcB76sFm3Huh85nvrXRkSZeFFDSnJFvukz,SOL,1,solrpds,rugpull_pool,unclassified,2024
3YMYBf5YSTo54nU5YcmWoQiv3a9757Ku2XaaGoa1hc9e,SOL,1,solrpds,rugpull_pool,unclassified,2024
